customer_id,age,gender,location,customer_tenure_years,policy_type,monthly_premium,coverage_level,claims_last_year,payment_delay_days,customer_satisfaction,customer_service_interactions,churn
3685,36,F,Urban,14,Third_Party,219.38,High,0,24,3,1,1
3686,41,F,Urban,2,Basic,125.34,High,0,0,4,1,0
3687,36,F,Urban,13,Comprehensive,265.06,Medium,0,0,1,1,0
3688,63,M,Urban,16,Basic,137.73,Medium,1,14,2,2,0
3689,40,F,Suburban,3,Comprehensive,280.59,Medium,0,10,4,2,0
3690,40,F,Rural,13,Comprehensive,291.89,Low,1,22,3,1,1
3691,38,M,Suburban,3,Third_Party,234.97,Medium,0,0,3,1,0
3692,36,F,Urban,5,Basic,104.14,Medium,0,15,2,2,1
3693,40,F,Urban,5,Third_Party,218.57,Medium,1,0,3,1,0
3694,30,M,Urban,2,Third_Party,156.4,Medium,0,15,2,4,1
3695,56,F,Urban,6,Basic,135.95,Medium,0,0,3,0,0
3696,47,M,Suburban,4,Comprehensive,320.05,Medium,0,0,5,3,0
3697,42,F,Urban,1,Comprehensive,280.24,Medium,0,0,5,1,0
3698,58,M,Urban,14,Comprehensive,301.39,Low,1,0,3,1,0
3699,43,M,Urban,4,Comprehensive,302.73,Medium,2,14,3,2,1
3700,32,F,Urban,1,Comprehensive,286.96,Medium,0,0,4,3,0
3701,43,F,Urban,5,Third_Party,207.22,High,0,0,2,1,0
3702,40,F,Urban,4,Comprehensive,336.25,Medium,0,0,4,0,0
3703,40,M,Urban,3,Basic,130.21,High,0,16,3,1,1
3704,25,F,Urban,3,Third_Party,210.08,Medium,1,16,3,1,1
3705,37,M,Suburban,15,Comprehensive,280.21,Medium,0,11,4,3,0
3706,52,F,Urban,2,Comprehensive,335.41,Medium,0,17,4,1,1
3707,44,F,Suburban,9,Comprehensive,274.5,Medium,1,0,2,2,0
3708,51,M,Rural,22,Comprehensive,289.32,Medium,0,0,3,1,0
3709,43,F,Urban,3,Comprehensive,277.15,Medium,0,14,3,0,1
3710,49,M,Urban,2,Third_Party,225.55,High,0,0,4,1,0
3711,58,F,Suburban,5,Comprehensive,313.03,High,0,12,4,3,0
3712,39,F,Urban,8,Comprehensive,284.1,Medium,1,0,3,2,0
3713,66,M,Suburban,7,Comprehensive,310.97,Low,2,7,2,2,0
3714,33,M,Urban,12,Third_Party,211.48,Medium,0,0,1,2,0
3715,31,F,Urban,5,Comprehensive,286.05,Medium,2,12,1,1,1
3716,43,M,Suburban,9,Third_Party,213.23,High,0,0,3,5,0
3717,47,M,Suburban,10,Third_Party,216.44,High,1,18,3,4,1
3718,42,F,Urban,2,Comprehensive,284.25,Low,1,13,4,2,1
3719,35,F,Urban,1,Comprehensive,321.77,Medium,1,12,4,5,1
3720,51,F,Urban,1,Third_Party,230.73,Low,2,16,3,2,1
3721,36,F,Urban,3,Basic,100.0,Medium,1,15,2,2,1
3722,50,F,Suburban,1,Comprehensive,299.05,Medium,0,0,3,1,0
3723,21,F,Rural,5,Third_Party,170.07,Medium,1,0,3,5,0
3724,40,M,Suburban,3,Comprehensive,302.31,High,0,0,3,1,0
3725,40,M,Suburban,6,Comprehensive,267.48,High,0,0,4,1,0
3726,42,M,Suburban,4,Comprehensive,344.79,High,0,0,5,3,0
3727,46,M,Rural,4,Comprehensive,260.64,Medium,1,0,1,2,0
3728,38,M,Suburban,1,Basic,100.0,Medium,0,0,5,5,0
3729,45,F,Urban,5,Comprehensive,322.26,High,0,0,2,1,0
3730,55,F,Urban,3,Basic,130.02,Medium,0,12,3,1,0
3731,42,M,Urban,2,Third_Party,211.44,High,0,14,5,2,0
3732,27,M,Suburban,12,Comprehensive,283.93,High,0,0,4,2,0
3733,43,F,Urban,32,Comprehensive,278.52,Medium,0,0,3,1,0
3734,53,M,Urban,7,Third_Party,275.1,Medium,0,12,3,4,0
3735,34,F,Urban,1,Comprehensive,286.3,Low,0,0,2,2,0
3736,33,M,Urban,4,Basic,116.88,Low,1,0,2,1,0
3737,46,F,Urban,4,Comprehensive,295.85,Low,1,0,5,1,0
3738,50,M,Suburban,15,Comprehensive,293.67,Medium,0,14,5,6,0
3739,35,F,Urban,7,Third_Party,245.33,Medium,1,0,5,2,0
3740,48,F,Suburban,2,Third_Party,229.97,High,0,0,4,7,0
3741,46,M,Urban,4,Comprehensive,321.15,Medium,0,22,3,2,1
3742,48,F,Urban,7,Comprehensive,314.54,Medium,0,17,3,2,0
3743,53,F,Urban,2,Third_Party,266.29,Medium,0,0,3,4,0
3744,18,F,Urban,7,Comprehensive,267.76,High,1,0,1,3,0
3745,53,M,Urban,25,Basic,125.21,High,0,17,3,1,0
3746,48,M,Urban,8,Comprehensive,319.42,Medium,2,13,4,2,0
3747,44,F,Urban,3,Comprehensive,307.29,Medium,0,0,3,2,0
3748,59,F,Suburban,3,Comprehensive,333.96,Medium,0,0,3,1,0
3749,41,M,Urban,4,Basic,112.33,Medium,0,0,2,1,0
3750,38,M,Rural,2,Comprehensive,301.65,Medium,0,8,3,2,0
3751,47,M,Urban,7,Comprehensive,303.39,High,0,14,1,2,1
3752,42,F,Suburban,10,Comprehensive,318.76,Medium,0,0,5,0,0
3753,46,F,Urban,3,Comprehensive,295.56,Medium,0,10,3,2,0
3754,72,M,Rural,5,Comprehensive,352.45,Medium,0,12,3,0,0
3755,58,M,Urban,2,Basic,124.12,Medium,0,0,3,0,0
3756,51,M,Urban,10,Third_Party,230.49,Medium,0,0,3,5,0
3757,49,F,Rural,7,Third_Party,238.05,Medium,0,16,4,3,0
3758,46,M,Urban,4,Third_Party,213.86,High,1,14,3,0,1
3759,51,M,Urban,1,Basic,111.06,Medium,1,15,4,0,0
3760,40,M,Urban,5,Comprehensive,335.65,Low,1,0,3,2,0
3761,50,M,Urban,4,Comprehensive,282.97,Medium,0,0,3,1,0
3762,64,F,Suburban,1,Third_Party,259.16,Medium,0,15,5,4,0
3763,41,M,Suburban,1,Third_Party,223.57,Medium,1,0,4,2,0
3764,24,M,Urban,9,Third_Party,163.52,Medium,1,19,3,2,1
3765,31,M,Urban,6,Basic,100.0,Medium,1,0,2,4,0
3766,30,F,Urban,13,Third_Party,217.08,Medium,2,0,5,1,0
3767,26,M,Urban,4,Comprehensive,276.84,Low,1,0,4,1,0
3768,43,M,Suburban,7,Basic,101.67,Medium,1,0,4,1,0
3769,41,F,Urban,9,Third_Party,183.02,Low,1,13,4,4,0
3770,66,F,Urban,2,Third_Party,241.72,Medium,0,0,3,1,0
3771,47,F,Suburban,4,Basic,144.0,High,1,0,2,1,0
3772,36,M,Urban,2,Third_Party,163.11,Medium,1,0,5,2,0
3773,49,F,Suburban,7,Basic,114.43,High,0,0,3,4,0
3774,49,F,Rural,4,Third_Party,202.72,High,1,0,1,4,0
3775,50,M,Urban,3,Comprehensive,336.23,Low,0,0,5,0,0
3776,56,F,Suburban,6,Third_Party,302.45,High,1,0,3,0,0
3777,39,F,Urban,3,Comprehensive,281.04,Medium,1,0,1,1,0
3778,53,F,Suburban,2,Comprehensive,289.05,Medium,0,15,4,2,0
3779,38,F,Urban,1,Comprehensive,305.6,High,2,0,5,3,0
3780,45,M,Urban,4,Comprehensive,315.89,Low,0,0,3,3,0
3781,45,F,Urban,4,Third_Party,205.79,Medium,0,13,5,2,0
3782,50,F,Urban,9,Basic,117.81,Low,0,15,3,1,0
3783,42,F,Urban,3,Comprehensive,271.19,Low,0,0,5,3,0
3784,54,F,Urban,4,Third_Party,226.52,High,0,13,4,4,0
3785,41,M,Urban,1,Third_Party,222.29,Medium,1,0,3,2,0
3786,48,F,Suburban,1,Third_Party,219.83,High,0,22,4,2,1
3787,41,M,Suburban,10,Comprehensive,286.42,High,0,0,3,2,0
3788,29,M,Rural,3,Third_Party,203.61,Low,0,0,5,0,0
3789,29,M,Suburban,6,Comprehensive,283.79,High,0,0,4,0,0
3790,47,M,Urban,10,Third_Party,253.74,Low,0,0,4,7,0
3791,50,F,Suburban,14,Comprehensive,299.39,Medium,0,17,5,4,0
3792,44,M,Suburban,16,Comprehensive,284.6,High,1,0,3,2,0
3793,59,F,Suburban,1,Third_Party,209.18,Medium,0,0,3,2,0
3794,44,F,Urban,5,Third_Party,167.21,Medium,0,19,3,2,1
3795,43,F,Urban,6,Comprehensive,310.36,Medium,1,12,4,1,0
3796,42,F,Urban,3,Basic,100.0,Low,1,0,4,2,0
3797,48,M,Urban,3,Basic,112.28,Medium,1,0,2,1,0
3798,36,F,Suburban,11,Basic,100.0,High,0,15,3,1,0
3799,52,M,Urban,1,Basic,137.31,High,0,0,2,4,0
3800,50,M,Suburban,5,Comprehensive,343.35,High,1,0,3,5,0
3801,35,M,Urban,9,Third_Party,209.45,Low,0,18,3,2,1
3802,42,M,Suburban,15,Comprehensive,312.79,High,0,13,5,2,0
3803,49,M,Urban,2,Comprehensive,331.4,High,0,10,1,3,0
3804,60,F,Urban,6,Comprehensive,337.62,High,1,0,5,4,0
3805,41,M,Rural,10,Third_Party,175.33,High,0,0,3,1,0
3806,75,F,Rural,1,Third_Party,243.18,High,0,0,5,3,0
3807,41,F,Urban,4,Third_Party,205.97,Medium,1,0,2,3,0
3808,33,F,Urban,12,Comprehensive,275.42,Medium,0,15,3,5,1
3809,37,F,Urban,4,Comprehensive,280.63,Medium,0,0,4,3,0
3810,38,M,Urban,6,Third_Party,207.88,Medium,0,7,4,2,0
3811,52,F,Urban,3,Third_Party,204.61,High,1,0,3,4,0
3812,47,M,Suburban,4,Basic,151.51,Low,0,20,4,1,1
3813,48,F,Urban,5,Comprehensive,290.8,Medium,0,0,4,3,0
3814,53,M,Suburban,7,Third_Party,231.27,High,0,0,3,0,0
3815,56,F,Urban,1,Third_Party,219.81,Low,1,0,4,0,0
3816,50,M,Suburban,2,Comprehensive,291.3,Medium,0,0,3,4,0
3817,42,F,Urban,4,Basic,133.22,Low,0,15,5,0,0
3818,46,F,Suburban,7,Third_Party,190.7,Low,1,8,4,4,0
3819,40,F,Suburban,2,Comprehensive,293.8,Medium,0,0,2,3,0
3820,57,M,Urban,2,Comprehensive,301.45,Medium,2,15,3,1,1
3821,31,M,Suburban,2,Basic,107.44,High,0,0,2,2,0
3822,51,M,Suburban,7,Third_Party,225.17,Low,1,7,1,2,0
3823,40,F,Suburban,5,Third_Party,201.68,High,1,0,5,2,0
3824,41,M,Suburban,13,Basic,131.04,Low,1,0,2,2,0
3825,66,M,Urban,2,Comprehensive,302.9,High,1,16,1,2,1
3826,49,M,Suburban,8,Comprehensive,290.6,Low,1,14,5,3,0
3827,47,F,Suburban,4,Comprehensive,327.94,Medium,2,0,1,3,0
3828,47,F,Urban,1,Comprehensive,336.21,Medium,0,16,4,0,1
3829,47,F,Urban,8,Third_Party,213.41,High,0,0,3,1,0
3830,65,F,Suburban,6,Third_Party,268.99,High,0,0,3,2,0
3831,35,F,Urban,7,Third_Party,211.16,High,1,0,4,1,0
3832,33,M,Urban,5,Third_Party,251.66,Medium,0,0,3,1,0
3833,51,F,Rural,10,Basic,106.99,Medium,1,0,2,2,0
3834,52,M,Urban,10,Third_Party,263.26,High,0,0,2,2,0
3835,41,M,Urban,2,Basic,100.0,Medium,0,0,2,1,0
3836,52,M,Urban,6,Basic,100.0,High,2,0,2,3,0
3837,33,M,Urban,7,Third_Party,173.45,High,0,11,3,0,0
3838,34,M,Urban,1,Third_Party,174.29,High,0,0,5,1,0
3839,43,M,Urban,12,Third_Party,203.42,Medium,1,19,2,1,1
3840,31,F,Urban,5,Comprehensive,263.8,Medium,1,0,2,2,0
3841,52,F,Urban,2,Comprehensive,322.06,Medium,2,0,4,2,0
3842,53,M,Urban,1,Comprehensive,338.39,Medium,0,0,4,4,0
3843,35,F,Urban,2,Third_Party,190.27,Medium,0,0,1,0,0
3844,38,F,Urban,3,Third_Party,186.58,High,1,6,2,4,0
3845,50,M,Urban,7,Comprehensive,345.38,Medium,0,0,5,5,0
3846,36,F,Urban,1,Comprehensive,286.07,High,0,17,4,4,1
3847,42,M,Rural,4,Third_Party,226.03,Medium,0,0,4,1,0
3848,59,F,Urban,1,Comprehensive,333.67,Low,0,0,5,2,0
3849,26,M,Urban,5,Comprehensive,307.14,High,0,0,1,1,0
3850,44,F,Suburban,28,Third_Party,232.76,High,1,0,4,1,0
3851,38,F,Urban,2,Comprehensive,280.66,Medium,2,0,1,3,0
3852,36,M,Urban,6,Third_Party,239.36,Medium,2,0,2,1,0
3853,48,F,Rural,13,Third_Party,219.8,Medium,0,15,3,1,0
3854,36,F,Suburban,8,Third_Party,220.24,High,1,0,4,1,0
3855,53,M,Urban,31,Third_Party,246.37,Medium,2,18,1,2,0
3856,34,F,Urban,3,Comprehensive,300.68,Medium,0,0,4,3,0
3857,43,F,Urban,22,Basic,132.36,High,0,0,5,1,0
3858,66,F,Urban,3,Third_Party,263.42,High,2,0,1,0,0
3859,35,M,Urban,5,Comprehensive,269.53,Low,2,0,3,2,0
3860,44,F,Urban,20,Basic,142.68,Medium,0,13,3,2,0
3861,57,F,Urban,2,Third_Party,229.06,Medium,1,0,3,5,0
3862,60,M,Urban,2,Basic,141.71,Low,1,0,4,3,0
3863,39,M,Urban,2,Basic,150.68,Low,0,0,3,2,0
3864,18,M,Urban,4,Comprehensive,265.19,Medium,2,0,3,1,0
3865,41,F,Rural,2,Basic,108.85,High,0,0,1,1,0
3866,33,M,Suburban,2,Comprehensive,315.9,Medium,0,0,1,4,0
3867,59,M,Suburban,16,Third_Party,210.24,Low,1,0,4,3,0
3868,56,F,Urban,6,Third_Party,209.09,Medium,0,0,2,2,0
3869,37,M,Urban,1,Comprehensive,294.96,Medium,0,0,3,3,0
3870,55,M,Rural,4,Comprehensive,286.4,High,0,0,2,2,0
3871,45,F,Urban,12,Comprehensive,314.43,High,0,0,4,3,0
3872,39,M,Urban,1,Comprehensive,326.27,Medium,0,17,3,3,1
3873,33,F,Urban,32,Comprehensive,285.74,Low,0,0,1,2,0
3874,69,M,Urban,3,Comprehensive,346.07,High,1,13,3,1,0
3875,58,M,Urban,2,Third_Party,163.48,Medium,0,0,2,0,0
3876,18,M,Urban,6,Third_Party,218.0,Medium,0,0,4,1,0
3877,60,F,Urban,4,Comprehensive,306.73,Medium,1,0,1,5,0
3878,36,F,Suburban,2,Comprehensive,321.92,Medium,0,0,4,1,0
3879,54,F,Urban,5,Third_Party,250.19,Low,0,15,4,5,1
3880,49,F,Urban,3,Third_Party,211.55,Medium,0,10,4,2,0
3881,24,F,Urban,4,Third_Party,204.49,Medium,1,15,3,3,1
3882,42,F,Rural,2,Basic,126.69,Low,0,0,3,0,0
3883,47,M,Urban,3,Comprehensive,317.32,High,0,0,5,2,0
3884,44,F,Rural,2,Third_Party,255.33,Medium,0,0,2,2,0
3885,28,M,Urban,2,Basic,140.35,Low,0,0,1,2,0
3886,40,M,Suburban,5,Comprehensive,307.3,Medium,1,0,3,0,0
3887,33,M,Urban,6,Third_Party,184.65,Medium,0,0,5,2,0
3888,20,M,Rural,8,Comprehensive,257.12,High,0,0,4,1,0
3889,52,M,Urban,3,Comprehensive,284.42,High,1,24,3,3,1
3890,37,M,Urban,7,Basic,110.58,Medium,0,20,2,1,1
3891,32,F,Suburban,5,Basic,121.31,Medium,1,0,2,0,0
3892,56,M,Urban,2,Comprehensive,310.01,Low,0,16,4,1,0
3893,41,F,Suburban,11,Third_Party,218.15,High,0,0,3,3,0
3894,57,F,Suburban,4,Third_Party,209.1,Medium,0,0,4,0,0
3895,39,F,Urban,12,Basic,105.31,High,1,0,3,3,0
3896,61,M,Urban,8,Comprehensive,332.29,Medium,1,0,2,0,0
3897,39,M,Rural,6,Third_Party,212.15,High,0,0,3,0,0
3898,50,F,Urban,3,Basic,128.9,High,0,0,2,2,0
3899,44,M,Urban,2,Third_Party,187.54,Low,0,14,3,2,1
3900,28,M,Urban,5,Third_Party,215.49,Low,1,0,4,1,0
3901,38,F,Rural,8,Comprehensive,289.62,High,0,0,4,3,0
3902,46,F,Urban,1,Comprehensive,289.2,Medium,1,0,2,4,0
3903,35,M,Urban,6,Comprehensive,288.77,High,0,0,3,2,0
3904,32,M,Urban,12,Comprehensive,292.29,Medium,0,0,4,3,0
3905,45,M,Rural,10,Comprehensive,298.57,Medium,2,0,5,1,0
3906,51,M,Urban,16,Comprehensive,302.05,Medium,0,0,2,1,0
3907,32,M,Urban,1,Third_Party,249.38,Medium,1,11,4,3,1
3908,53,M,Suburban,2,Basic,103.03,Low,0,0,4,1,0
3909,58,M,Suburban,14,Basic,117.85,Medium,0,22,2,4,1
3910,63,M,Urban,2,Basic,142.43,Low,1,0,2,1,0
3911,34,F,Urban,4,Third_Party,205.11,Medium,1,16,1,0,1
3912,37,M,Suburban,10,Third_Party,220.88,High,0,0,4,1,0
3913,48,M,Urban,4,Comprehensive,348.82,Medium,0,14,3,2,0
3914,27,M,Urban,3,Comprehensive,269.64,Low,1,9,4,3,0
3915,34,F,Urban,2,Third_Party,185.24,Low,1,0,3,1,0
3916,51,F,Urban,1,Basic,124.88,Medium,1,14,3,3,1
3917,30,M,Suburban,2,Third_Party,191.96,High,0,25,2,3,1
3918,55,F,Rural,4,Third_Party,232.35,Medium,0,0,5,4,0
3919,42,F,Urban,3,Basic,100.0,High,0,20,4,3,1
3920,54,M,Suburban,2,Third_Party,236.59,Medium,0,11,4,1,0
3921,56,M,Urban,7,Basic,129.5,High,1,0,3,0,0
3922,47,M,Urban,7,Comprehensive,264.59,High,2,16,2,0,1
3923,40,F,Suburban,5,Comprehensive,294.56,Medium,1,12,3,3,1
3924,41,F,Urban,2,Comprehensive,301.62,High,0,0,1,2,0
3925,35,F,Urban,9,Comprehensive,307.34,Medium,0,0,3,3,0
3926,39,M,Urban,4,Comprehensive,293.64,Low,0,0,4,3,0
3927,45,M,Urban,8,Basic,147.09,Medium,0,15,2,0,0
3928,48,F,Urban,2,Comprehensive,285.17,Medium,0,0,3,2,0
3929,18,M,Urban,10,Third_Party,191.44,High,0,12,2,1,1
3930,50,F,Suburban,4,Third_Party,211.05,Low,2,13,4,2,0
3931,38,F,Urban,3,Comprehensive,317.21,Low,0,22,3,2,1
3932,41,F,Urban,7,Basic,100.0,High,1,0,4,5,0
3933,47,F,Rural,1,Comprehensive,330.63,High,1,0,5,1,0
3934,26,M,Suburban,8,Comprehensive,298.23,Low,0,0,2,2,0
3935,52,F,Urban,4,Third_Party,226.28,Medium,0,0,4,1,0
3936,39,M,Urban,2,Basic,100.0,Medium,0,10,2,2,0
3937,45,F,Suburban,11,Comprehensive,333.19,Low,1,0,2,3,0
3938,48,M,Suburban,7,Comprehensive,350.36,Medium,0,10,4,3,0
3939,45,F,Rural,4,Comprehensive,304.97,High,0,0,2,2,0
3940,46,F,Urban,4,Basic,100.0,Medium,0,14,2,3,0
3941,47,M,Suburban,2,Third_Party,250.99,Medium,0,0,3,3,0
3942,46,F,Urban,6,Third_Party,214.57,High,1,0,4,1,0
3943,29,M,Rural,4,Third_Party,198.97,Low,0,17,4,2,1
3944,35,F,Suburban,23,Comprehensive,300.24,Medium,1,15,1,2,0
3945,54,F,Suburban,2,Third_Party,241.72,Low,0,12,3,0,0
3946,30,M,Urban,2,Comprehensive,292.52,High,0,12,3,3,1
3947,42,M,Urban,1,Third_Party,235.9,High,0,0,5,1,0
3948,43,F,Suburban,5,Basic,118.16,Medium,0,0,1,2,0
3949,49,M,Urban,11,Third_Party,254.79,Medium,0,0,3,3,0
3950,70,F,Urban,7,Comprehensive,338.02,Medium,1,0,2,1,0
3951,36,F,Rural,4,Comprehensive,284.13,Low,0,15,4,2,1
3952,48,F,Urban,2,Basic,114.37,High,0,0,3,3,0
3953,52,M,Urban,4,Comprehensive,342.87,High,0,0,3,5,0
3954,36,M,Suburban,23,Basic,142.99,High,2,0,4,1,0
3955,39,M,Suburban,5,Third_Party,198.76,Medium,0,0,3,4,0
3956,36,F,Urban,1,Comprehensive,316.01,Medium,2,0,4,3,0
3957,36,M,Suburban,2,Comprehensive,309.32,Low,0,0,5,2,0
3958,40,M,Suburban,3,Comprehensive,315.22,High,0,0,5,2,0
3959,38,F,Suburban,6,Third_Party,207.55,Low,2,22,2,3,1
3960,44,F,Urban,33,Basic,129.77,Medium,1,0,3,2,0
3961,52,M,Suburban,2,Comprehensive,303.74,Low,0,0,5,2,0
3962,34,M,Suburban,3,Basic,124.88,High,1,19,3,3,1
3963,46,F,Suburban,3,Basic,136.58,Low,0,0,3,1,0
3964,25,M,Rural,3,Comprehensive,282.04,Medium,0,0,5,0,0
3965,35,F,Suburban,2,Third_Party,212.42,Low,0,0,2,2,0
3966,54,F,Suburban,16,Third_Party,252.13,Medium,0,0,5,0,0
3967,37,F,Urban,7,Basic,106.07,Medium,0,0,2,0,0
3968,68,M,Rural,13,Third_Party,228.24,Medium,0,18,4,2,0
3969,40,F,Urban,19,Comprehensive,306.72,High,0,0,3,0,0
3970,54,M,Urban,2,Comprehensive,316.7,Low,0,0,3,0,0
3971,28,M,Urban,4,Third_Party,183.99,High,1,0,4,0,0
3972,25,F,Suburban,1,Comprehensive,243.41,Medium,2,0,1,0,0
3973,47,M,Suburban,11,Basic,111.26,High,0,0,3,2,0
3974,50,M,Rural,7,Third_Party,186.75,Low,2,0,3,1,0
3975,48,M,Rural,8,Comprehensive,290.75,High,0,0,3,1,0
3976,58,F,Rural,3,Comprehensive,330.4,Medium,1,0,1,1,0
3977,28,M,Urban,15,Basic,109.98,High,1,0,3,1,0
3978,63,F,Urban,6,Comprehensive,307.65,Medium,0,0,2,1,0
3979,54,F,Suburban,3,Third_Party,175.62,Low,1,18,3,4,1
3980,45,M,Urban,13,Comprehensive,327.94,Medium,2,16,3,5,1
3981,41,F,Rural,2,Third_Party,184.75,Medium,0,16,3,2,1
3982,64,M,Urban,3,Third_Party,228.57,High,0,0,2,2,0
3983,44,F,Urban,4,Comprehensive,321.71,Low,0,0,4,5,0
3984,33,M,Rural,6,Third_Party,239.45,Medium,0,0,4,1,0
3985,39,M,Urban,1,Comprehensive,286.08,High,1,0,1,4,0
3986,34,M,Urban,23,Basic,121.2,Low,0,0,3,0,0
3987,33,M,Urban,3,Comprehensive,273.99,High,1,0,3,1,0
3988,37,M,Suburban,15,Comprehensive,277.14,Medium,0,0,5,1,0
3989,48,F,Urban,9,Third_Party,210.4,Medium,0,0,1,1,0
3990,23,M,Urban,1,Comprehensive,303.84,Medium,1,0,3,0,0
3991,45,M,Urban,5,Comprehensive,331.45,Low,0,19,2,2,1
3992,56,M,Suburban,4,Basic,151.45,Medium,0,16,3,2,1
3993,51,M,Suburban,2,Comprehensive,297.93,Medium,4,0,4,2,0
3994,45,F,Suburban,11,Third_Party,275.88,Medium,0,0,1,2,0
3995,37,M,Rural,4,Third_Party,239.11,Medium,2,19,4,2,1
3996,36,M,Suburban,4,Third_Party,184.93,Medium,0,15,2,0,1
3997,32,M,Urban,10,Third_Party,192.4,Low,2,0,4,2,0
3998,43,M,Urban,6,Third_Party,226.46,Low,0,12,3,1,0
3999,27,F,Urban,2,Comprehensive,268.2,High,1,0,2,2,0
4000,72,F,Urban,12,Third_Party,222.81,Medium,0,0,3,0,0
4001,40,F,Urban,2,Comprehensive,338.37,High,1,0,3,2,0
4002,52,M,Suburban,3,Comprehensive,332.37,Low,0,0,3,2,0
4003,49,M,Urban,21,Comprehensive,281.94,Medium,1,0,4,3,0
4004,46,M,Urban,2,Comprehensive,304.87,High,1,0,5,5,0
4005,49,M,Urban,5,Third_Party,248.4,Low,1,0,4,0,0
4006,33,F,Urban,10,Third_Party,207.21,Low,0,0,2,1,0
4007,34,M,Suburban,4,Comprehensive,287.71,Low,2,14,3,2,1
4008,44,M,Suburban,6,Third_Party,230.83,Medium,0,0,1,4,0
4009,34,M,Urban,4,Third_Party,180.03,Medium,0,0,2,2,0
4010,37,F,Urban,4,Comprehensive,309.76,High,1,0,3,4,0
4011,18,F,Urban,9,Third_Party,186.82,High,0,0,5,0,0
4012,39,M,Suburban,3,Comprehensive,333.91,Low,0,0,1,3,0
4013,36,M,Suburban,2,Third_Party,207.41,Low,0,19,4,1,1
4014,46,F,Suburban,1,Comprehensive,303.79,Low,0,0,3,2,0
4015,40,F,Suburban,9,Third_Party,201.25,Low,1,0,2,2,0
4016,46,M,Urban,1,Basic,118.57,High,1,18,5,0,1
4017,44,M,Urban,4,Comprehensive,311.15,Low,2,0,2,0,0
4018,36,M,Urban,8,Basic,129.2,Low,0,10,1,1,0
4019,48,M,Urban,2,Third_Party,206.41,Medium,1,0,3,2,0
4020,30,M,Suburban,8,Third_Party,216.24,Medium,0,0,5,2,0
4021,52,M,Suburban,2,Comprehensive,317.57,Medium,0,0,2,4,0
4022,42,F,Rural,15,Third_Party,228.0,Medium,0,16,1,2,1
4023,40,F,Urban,1,Comprehensive,331.12,Medium,0,0,1,1,0
4024,39,F,Urban,1,Third_Party,223.01,High,0,15,3,1,1
4025,44,M,Urban,3,Comprehensive,257.79,High,2,0,5,4,0
4026,48,F,Urban,4,Basic,100.0,Medium,0,0,2,1,0
4027,39,F,Urban,3,Comprehensive,327.39,Medium,1,0,3,0,0
4028,47,M,Urban,1,Comprehensive,311.13,Medium,1,15,5,1,0
4029,48,F,Suburban,6,Comprehensive,291.69,High,0,13,1,4,0
4030,54,F,Urban,10,Basic,109.73,Low,0,0,3,1,0
4031,57,M,Suburban,2,Basic,152.16,Medium,0,0,5,2,0
4032,42,F,Urban,3,Comprehensive,338.96,High,1,0,3,2,0
4033,58,M,Urban,2,Basic,154.71,Medium,0,0,2,2,0
4034,42,M,Urban,4,Comprehensive,296.5,Medium,0,0,1,3,0
4035,52,F,Rural,3,Basic,132.64,Medium,0,0,5,4,0
4036,43,M,Suburban,3,Comprehensive,313.87,Medium,1,0,3,2,0
4037,25,F,Suburban,21,Comprehensive,257.19,Medium,0,21,3,2,1
4038,51,F,Urban,3,Third_Party,205.1,High,0,0,2,2,0
4039,51,F,Urban,16,Comprehensive,345.51,Low,1,0,3,2,0
4040,47,M,Urban,8,Comprehensive,330.96,Medium,0,0,3,0,0
4041,51,F,Urban,7,Third_Party,202.95,High,1,0,4,2,0
4042,38,F,Suburban,3,Comprehensive,305.94,Low,0,0,1,6,0
4043,47,F,Suburban,3,Comprehensive,308.95,Low,1,0,4,3,0
4044,50,F,Rural,1,Comprehensive,305.7,High,0,0,3,1,0
4045,61,M,Urban,5,Comprehensive,335.98,Medium,1,0,2,2,0
4046,36,F,Urban,3,Third_Party,220.79,Low,1,0,4,3,0
4047,18,F,Rural,2,Comprehensive,243.94,Low,0,13,1,9,1
4048,51,M,Urban,8,Comprehensive,289.49,High,1,0,3,1,0
4049,46,M,Urban,11,Basic,106.68,Low,0,0,2,3,0
4050,51,M,Suburban,20,Third_Party,226.1,Low,0,0,2,1,0
4051,37,M,Rural,9,Third_Party,201.88,Low,0,15,3,2,1
4052,36,M,Suburban,10,Comprehensive,307.87,Medium,0,0,2,3,0
4053,38,F,Urban,3,Comprehensive,254.37,Low,1,11,2,3,1
4054,50,M,Suburban,2,Comprehensive,303.06,Medium,0,12,5,2,0
4055,24,M,Urban,11,Comprehensive,296.84,Medium,0,0,2,5,0
4056,41,F,Urban,5,Comprehensive,303.75,Low,0,0,3,0,0
4057,45,M,Rural,3,Third_Party,254.24,High,3,23,3,3,1
4058,38,F,Urban,6,Third_Party,255.57,Low,0,0,2,1,0
4059,29,M,Urban,7,Third_Party,233.29,High,1,19,4,2,1
4060,36,M,Rural,5,Third_Party,200.01,Medium,0,0,4,2,0
4061,41,F,Urban,2,Third_Party,214.53,Medium,2,20,3,4,1
4062,62,F,Suburban,19,Comprehensive,320.29,High,2,0,2,1,0
4063,48,M,Urban,2,Third_Party,260.2,Medium,0,14,3,0,0
4064,56,F,Urban,14,Comprehensive,298.03,Medium,0,0,4,2,0
